model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1
33,226,0.8461538461538461,0.6857142857142857,0.8843537414965986,0.7850340136054421,0.6315789473684211
34,460,0.8516483516483516,0.6976744186046512,0.8992805755395683,0.7984774970721098,0.6896551724137931
35,604,0.8351648351648352,0.6666666666666666,0.8857142857142857,0.7761904761904761,0.6511627906976744
36,285,0.8461538461538461,0.7352941176470589,0.8716216216216216,0.8034578696343402,0.641025641025641
37,829,0.8406593406593407,0.625,0.9014084507042254,0.7632042253521127,0.6329113924050633
38,891,0.8626373626373627,0.5714285714285714,0.9155844155844156,0.7435064935064934,0.5614035087719299
39,7,0.8626373626373627,0.6842105263157895,0.9097222222222222,0.7969663742690059,0.6753246753246753
40,778,0.8131868131868132,0.7567567567567568,0.8275862068965517,0.7921714818266543,0.6222222222222221
41,826,0.8241758241758241,0.5806451612903226,0.8741721854304636,0.727408673360393,0.5294117647058824
42,164,0.8241758241758241,0.625,0.8666666666666667,0.7458333333333333,0.5555555555555556
43,715,0.8516483516483516,0.7567567567567568,0.8758620689655172,0.816309412861137,0.674698795180723
44,433,0.8736263736263736,0.8285714285714286,0.8843537414965986,0.8564625850340136,0.7160493827160495
45,349,0.8186813186813187,0.4838709677419355,0.8874172185430463,0.685644093142491,0.47619047619047616
46,285,0.8461538461538461,0.7352941176470589,0.8716216216216216,0.8034578696343402,0.641025641025641
47,160,0.8351648351648352,0.6744186046511628,0.8848920863309353,0.7796553454910491,0.6590909090909091
48,221,0.8296703296703297,0.7058823529411765,0.8581081081081081,0.7819952305246423,0.6075949367088608
49,981,0.8516483516483516,0.6666666666666666,0.8838709677419355,0.7752688172043011,0.5714285714285715
50,782,0.8736263736263736,0.7857142857142857,0.9,0.8428571428571429,0.7415730337078651
51,345,0.8186813186813187,0.7297297297297297,0.8413793103448276,0.7855545200372787,0.6206896551724138
52,105,0.8076923076923077,0.717391304347826,0.8382352941176471,0.7778132992327366,0.6534653465346534
53,95,0.8241758241758241,0.7027027027027027,0.8551724137931035,0.7789375582479031,0.6190476190476191
54,390,0.8956043956043956,0.78125,0.92,0.850625,0.7246376811594203
55,100,0.8406593406593407,0.6842105263157895,0.8819444444444444,0.783077485380117,0.6419753086419753
56,368,0.8406593406593407,0.6,0.8979591836734694,0.7489795918367347,0.591549295774648
57,868,0.8351648351648352,0.6363636363636364,0.8791946308724832,0.7577791336180597,0.5833333333333334
58,353,0.8571428571428571,0.6428571428571429,0.9214285714285714,0.7821428571428571,0.6749999999999999
59,619,0.8186813186813187,0.6382978723404256,0.8814814814814815,0.7598896769109535,0.6451612903225806
60,271,0.8241758241758241,0.6666666666666666,0.8671328671328671,0.7668997668997668,0.619047619047619
61,827,0.8571428571428571,0.5909090909090909,0.9420289855072463,0.7664690382081687,0.6666666666666667
62,45,0.8571428571428571,0.6571428571428571,0.9047619047619048,0.780952380952381,0.6388888888888888
63,748,0.8516483516483516,0.75,0.8767123287671232,0.8133561643835616,0.6666666666666665
64,471,0.7582417582417582,0.7714285714285715,0.7551020408163265,0.763265306122449,0.5510204081632654
65,550,0.7912087912087912,0.7333333333333333,0.8026315789473685,0.7679824561403509,0.5365853658536585
66,128,0.8516483516483516,0.75,0.8767123287671232,0.8133561643835616,0.6666666666666665
67,997,0.7472527472527473,0.5813953488372093,0.7985611510791367,0.689978249958173,0.5208333333333334
68,945,0.8241758241758241,0.71875,0.8466666666666667,0.7827083333333333,0.5897435897435898
69,388,0.8296703296703297,0.6153846153846154,0.8653846153846154,0.7403846153846154,0.5079365079365079
70,81,0.8186813186813187,0.6285714285714286,0.8639455782312925,0.7462585034013605,0.5714285714285715
71,566,0.8021978021978022,0.575,0.8661971830985915,0.7205985915492957,0.5609756097560975
72,301,0.8021978021978022,0.5405405405405406,0.8689655172413793,0.7047530288909599,0.5263157894736842
73,850,0.7747252747252747,0.6052631578947368,0.8194444444444444,0.7123538011695907,0.5287356321839081
74,644,0.8846153846153846,0.6842105263157895,0.9375,0.8108552631578947,0.7123287671232877
75,634,0.8351648351648352,0.6,0.891156462585034,0.745578231292517,0.5833333333333333
76,907,0.8076923076923077,0.5365853658536586,0.8865248226950354,0.7115550942743469,0.5569620253164557
77,883,0.8571428571428571,0.7931034482758621,0.869281045751634,0.831192247013748,0.6388888888888888
78,371,0.8241758241758241,0.6176470588235294,0.8716216216216216,0.7446343402225755,0.5675675675675677
79,592,0.8461538461538461,0.6470588235294118,0.8918918918918919,0.7694753577106519,0.6111111111111113
80,197,0.8736263736263736,0.72,0.8980891719745223,0.8090445859872611,0.6101694915254237
81,722,0.8516483516483516,0.7037037037037037,0.8774193548387097,0.7905615292712067,0.5846153846153846
82,72,0.7912087912087912,0.45454545454545453,0.8985507246376812,0.6765480895915679,0.5128205128205129
83,47,0.8461538461538461,0.5675675675675675,0.9172413793103448,0.7424044734389561,0.6000000000000001
84,678,0.8846153846153846,0.7906976744186046,0.9136690647482014,0.852183369583403,0.7640449438202247
85,234,0.8351648351648352,0.6052631578947368,0.8958333333333334,0.7505482456140351,0.6052631578947368
86,792,0.8131868131868132,0.6744186046511628,0.8561151079136691,0.7652668562824159,0.6304347826086958
87,297,0.8516483516483516,0.7045454545454546,0.8985507246376812,0.8015480895915679,0.6966292134831461
88,82,0.7912087912087912,0.6285714285714286,0.8299319727891157,0.7292517006802721,0.5365853658536586
89,876,0.7967032967032966,0.6829268292682927,0.8297872340425532,0.7563570316554229,0.6021505376344086
90,239,0.8571428571428571,0.7058823529411765,0.8918918918918919,0.7988871224165341,0.6486486486486486
91,888,0.8241758241758241,0.6136363636363636,0.8913043478260869,0.7524703557312253,0.6279069767441862
92,104,0.7912087912087912,0.6875,0.8133333333333334,0.7504166666666667,0.5365853658536586
93,390,0.8956043956043956,0.78125,0.92,0.850625,0.7246376811594203
94,285,0.8461538461538461,0.7352941176470589,0.8716216216216216,0.8034578696343402,0.641025641025641
95,465,0.8186813186813187,0.6176470588235294,0.8648648648648649,0.7412559618441972,0.56
96,651,0.8186813186813187,0.575,0.8873239436619719,0.7311619718309859,0.5822784810126582
97,855,0.8131868131868132,0.575,0.8802816901408451,0.7276408450704226,0.575
98,374,0.8461538461538461,0.6333333333333333,0.8881578947368421,0.7607456140350877,0.5757575757575758
99,167,0.8296703296703297,0.525,0.9154929577464789,0.7202464788732394,0.5753424657534246
100,380,0.8626373626373627,0.6052631578947368,0.9305555555555556,0.7679093567251463,0.6478873239436619
