model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1
1,655,0.8571428571428571,0.6585365853658537,0.9148936170212766,0.7867151011935651,0.675
2,115,0.8406593406593407,0.6595744680851063,0.9037037037037037,0.781639085894405,0.6813186813186813
3,26,0.8241758241758241,0.5714285714285714,0.8843537414965986,0.727891156462585,0.5555555555555556
4,760,0.8736263736263736,0.6857142857142857,0.9183673469387755,0.8020408163265307,0.676056338028169
5,282,0.8681318681318682,0.6976744186046512,0.920863309352518,0.8092688639785846,0.7142857142857143
6,251,0.8571428571428571,0.5641025641025641,0.9370629370629371,0.7505827505827506,0.6285714285714286
7,229,0.8351648351648352,0.66,0.9015151515151515,0.7807575757575758,0.6875
8,143,0.8351648351648352,0.6590909090909091,0.8913043478260869,0.775197628458498,0.6590909090909091
9,755,0.8791208791208791,0.7428571428571429,0.9115646258503401,0.8272108843537416,0.7027027027027027
10,105,0.8406593406593407,0.6739130434782609,0.8970588235294118,0.7854859335038363,0.6813186813186812
11,693,0.8846153846153846,0.7045454545454546,0.9420289855072463,0.8232872200263505,0.746987951807229
12,759,0.8736263736263736,0.59375,0.9333333333333333,0.7635416666666667,0.6229508196721311
13,914,0.8626373626373627,0.6470588235294118,0.9121621621621622,0.779610492845787,0.6376811594202899
14,559,0.8681318681318682,0.75,0.8972602739726028,0.8236301369863014,0.6923076923076924
15,90,0.8681318681318682,0.675,0.9225352112676056,0.7987676056338029,0.6923076923076923
16,605,0.8791208791208791,0.7804878048780488,0.9078014184397163,0.8441446116588825,0.7441860465116279
17,433,0.8956043956043956,0.8285714285714286,0.9115646258503401,0.8700680272108844,0.7532467532467533
18,33,0.8681318681318682,0.6923076923076923,0.916083916083916,0.8041958041958042,0.6923076923076923
19,31,0.8571428571428571,0.7894736842105263,0.875,0.8322368421052632,0.6976744186046512
20,96,0.8516483516483516,0.7272727272727273,0.8791946308724832,0.8032336790726052,0.64
21,224,0.8406593406593407,0.6190476190476191,0.9071428571428571,0.763095238095238,0.6419753086419754
