num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
73,0.8841208791208791,0.5276261355163748,0.976449386826048,0.7520377611712115,0.6481474214923357
74,0.8854395604395604,0.53054156761993,0.9774320969928907,0.7539868323064104,0.65192900816177
75,0.8851098901098902,0.5303322758271498,0.9771525484730342,0.7537424121500921,0.6514735672647516
76,0.8856593406593407,0.5324762415151065,0.9772877905916026,0.7548820160533546,0.653384983603213
77,0.8841208791208791,0.523882830327423,0.9775091995211423,0.7506960149242826,0.6463025068641498
78,0.8837912087912088,0.5223804963215873,0.977445697600749,0.7499130969611681,0.6449579375461609
79,0.8825824175824176,0.5219832340650461,0.975920114184854,0.7489516741249501,0.6425356435134847
80,0.8815384615384615,0.5212592519446823,0.9748975499609984,0.7480784009528403,0.6403570909539879
81,0.880989010989011,0.5197838140028523,0.9745499577783389,0.7471668858905957,0.638563943228331
82,0.8814835164835165,0.521386224634155,0.9747634496900326,0.7480748371620938,0.6402115941949664
83,0.8815384615384615,0.5214772191153934,0.9748315777146411,0.7481543984150173,0.6403410581683049
84,0.8808241758241758,0.520726956120329,0.9741457259886097,0.7474363410544693,0.6386024956936559
85,0.8798351648351649,0.5211083748658059,0.9729187852901864,0.7470135800779961,0.6371361554443206
86,0.8801648351648351,0.5224959565480684,0.9729125182145916,0.74770423738133,0.6383525214135967
87,0.88,0.5216676385246284,0.9729162740831362,0.7472919563038822,0.6376529596330193
88,0.8808241758241758,0.5245335452858209,0.9731637531280409,0.7488486492069308,0.6406505397803853
89,0.8802747252747253,0.5217887100778404,0.9731694704085212,0.7474790902431808,0.6382857074693284
90,0.8857142857142857,0.5384529723699405,0.9757733549257304,0.7571131636478354,0.6562184958871216
91,0.8855494505494506,0.53893304390489,0.9755015879227927,0.7572173159138414,0.6561732359017113
92,0.8857142857142857,0.5389137884491776,0.9757061856239422,0.7573099870365599,0.6565346296038511
93,0.8856593406593406,0.538358577830424,0.9757719750976264,0.7570652764640252,0.6560654671352155
94,0.8861538461538462,0.538872617306788,0.9762434758196894,0.7575580465632387,0.6573659195299286
95,0.8854945054945055,0.5401197250420738,0.9750929620087889,0.7576063435254314,0.6565555580641615
96,0.8856043956043956,0.5430365080301781,0.9744005116024458,0.758718509816312,0.6578433891464106
97,0.885989010989011,0.5430034995284279,0.97495818477519,0.7589808421518089,0.6584954600115919
98,0.8842307692307693,0.536610279462356,0.9744537577394853,0.7555320186009206,0.6524811208275331
99,0.8842857142857142,0.5359478206235189,0.9747120275103592,0.7553299240669391,0.6524852739368742
100,0.8843956043956044,0.5361785249895806,0.9747743396711035,0.755476432330342,0.6527656445547381
101,0.8844505494505495,0.5371248364180654,0.9745735497239626,0.755849193071014,0.6530579977867528
102,0.8849450549450549,0.5399822403668522,0.9745025317053092,0.7572423860360807,0.655334994143517
103,0.8849450549450549,0.541624491448521,0.9740291582857065,0.7578268248671137,0.6559007568250966
104,0.8849450549450549,0.5429352011537507,0.9737572848003236,0.7583462429770372,0.6564457883531684
105,0.8841758241758242,0.5444332676646711,0.9723751689868301,0.7584042183257506,0.655402492697859
106,0.8842307692307693,0.5445534835031911,0.9724418652236191,0.7584976743634051,0.6555971760445816
107,0.8839010989010989,0.5432382292848779,0.9723222786688531,0.7577802539768655,0.6543266671603843
108,0.8841208791208791,0.5414182793117099,0.9729227265104641,0.757170502911087,0.6540511662345154
109,0.8842857142857142,0.5424693858169761,0.972855880858512,0.7576626333377441,0.6547691284277649
110,0.8836263736263736,0.5425766435885848,0.9719652781236415,0.7572709608561131,0.6535070751392299
111,0.8837362637362637,0.541565527646541,0.9723788922257649,0.756972209936153,0.653347930418318
112,0.884010989010989,0.5418608605734528,0.9726603995325018,0.7572606300529774,0.6540398966403239
113,0.8835164835164835,0.5406257604970287,0.9723164394847424,0.7564710999908856,0.6524424797520654
114,0.8835164835164835,0.540799483452721,0.972319458808414,0.7565594711305674,0.652488459686211
115,0.8846703296703297,0.5434825126792944,0.9730774777826143,0.7582799952309544,0.6559463244858239
116,0.8851648351648351,0.5450173173145518,0.9732515913534744,0.7591344543340132,0.6577638347361128
117,0.8846153846153846,0.5439474084999623,0.9728417902258162,0.7583945993628892,0.6561496098375142
118,0.8843406593406593,0.5420204405728046,0.9730328566258657,0.7575266485993352,0.6549558297078225
119,0.8827472527472527,0.5288714925265748,0.9743395254655819,0.7516055089960784,0.6463560957399647
120,0.8828571428571429,0.530253488947127,0.9741393684797106,0.7521964287134189,0.6471149655142509
121,0.8825274725274725,0.5324683787421439,0.9731729661829864,0.7528206724625652,0.6473390499106174
122,0.8816483516483516,0.5314727036981154,0.9723476960401723,0.7519101998691439,0.6450056899180222
123,0.8818681318681318,0.5398360721909079,0.9705572705884077,0.7551966713896578,0.6491777297986621
124,0.8807142857142857,0.5368370093576416,0.9697875895289477,0.7533122994432947,0.6455164414885036
125,0.8792307692307693,0.535382052002446,0.9685276535926208,0.7519548527975335,0.6422622500763063
126,0.8796703296703297,0.5368707978677474,0.9686549264980582,0.7527628621829028,0.6437621336702817
127,0.8802197802197802,0.5364672548602463,0.9692344346860591,0.7528508447731527,0.6448123840116425
128,0.880934065934066,0.5431706094569031,0.968504936222794,0.7558377728398485,0.6492953418444244
129,0.8815384615384615,0.5411684548542751,0.9696696947325144,0.7554190747933948,0.6494527892394016
130,0.8810989010989011,0.5386195922187156,0.9698646164560525,0.754242104337384,0.647625355957039
131,0.8808791208791209,0.538352506597193,0.96966061697727,0.7540065617872315,0.6471302462801144
132,0.8820329670329671,0.5423685013167624,0.9699796539057317,0.756174077611247,0.6503725642187567
133,0.8819230769230769,0.5419981309463919,0.9698935630674776,0.7559458470069348,0.6501020917958347
134,0.8819230769230769,0.543448402896664,0.9695798514837,0.756514127190182,0.6505262189059865
135,0.8825274725274725,0.5439074427307038,0.9702617123342256,0.7570845775324647,0.6521287820657663
