num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
393,0.8548901098901099,0.6342228287824119,0.9121155890412527,0.7731692089118323,0.6382493431785832
394,0.8565384615384616,0.6416652666831946,0.9122762948395975,0.776970780761396,0.6435544773189774
395,0.8545604395604396,0.6368660177418538,0.9110780106950709,0.7739720142184624,0.6389075196226388
396,0.8538461538461538,0.6348779354404408,0.9106324601959926,0.7727551978182167,0.6368772506273735
397,0.8564285714285714,0.6407058966435375,0.9123829997196307,0.7765444481815841,0.6432421285387137
398,0.8532967032967033,0.6346050693419708,0.9100615379355664,0.7723333036387686,0.6361486351024878
399,0.8547802197802198,0.6360127028390434,0.9116975825547065,0.7738551426968749,0.6391459193526716
400,0.8556043956043956,0.6403463659759143,0.911395833970788,0.7758710999733511,0.6417645821436928
401,0.8535714285714285,0.6365484850826764,0.9098187402276923,0.7731836126551843,0.6371978991144857
402,0.8545054945054945,0.639837718401825,0.9101590426144304,0.7749983805081276,0.6399502263110348
403,0.8550549450549451,0.6350179360221487,0.9120227751949492,0.773520355608549,0.639276195856252
404,0.8546703296703296,0.6367165924736703,0.9111914153426169,0.7739540039081436,0.6392321240326808
405,0.8545054945054945,0.6351947934716956,0.9112800122575706,0.7732374028646332,0.6381408078901707
406,0.8550549450549451,0.6414413206045657,0.9103956616596797,0.7759184911321226,0.6411614851114221
407,0.8549450549450549,0.6389016592770638,0.9109617412799034,0.7749317002784836,0.6402966651377623
408,0.8536813186813187,0.6344429711190127,0.9104133243864605,0.7724281477527366,0.6365289980799516
409,0.8548351648351649,0.6388760931838977,0.9109579555090913,0.7749170243464946,0.64033549692195
410,0.8548351648351649,0.6381721492351355,0.9109021056087572,0.7745371274219464,0.6396916205470886
411,0.8543406593406594,0.6351719706126154,0.9111908893973271,0.7731814300049712,0.6378818266136785
412,0.8545054945054945,0.6388663571362719,0.9105431467597485,0.7747047519480103,0.6396721761065014
413,0.8541208791208791,0.6400118821645548,0.9097153235396768,0.7748636028521158,0.6395256813670391
414,0.852912087912088,0.6349146238553321,0.9094689394416757,0.772191781648504,0.6359522710513006
415,0.8542857142857143,0.6359138721921944,0.9110189414445662,0.7734664068183803,0.6382572577938621
416,0.8546153846153847,0.6388303846614202,0.9105472025174732,0.7746887935894466,0.6395904097990028
417,0.8523076923076923,0.6327731252551269,0.9092876403595026,0.7710303828073147,0.6339216324461449
418,0.8529670329670329,0.6343852330745978,0.9096486618511385,0.7720169474628682,0.6355011849485196
419,0.8527472527472527,0.6311428870827408,0.9101184918177678,0.7706306894502543,0.6337335212536696
420,0.8553296703296703,0.6406690111557671,0.9111099144135397,0.7758894627846534,0.6417031814613173
421,0.8550549450549451,0.637799665223946,0.9113602829684064,0.7745799740961762,0.6401994762060463
422,0.855,0.6387040737869363,0.9110114507337707,0.7748577622603534,0.6403244136283263
423,0.8547252747252747,0.6370188662147005,0.9110755812198276,0.7740472237172641,0.6391583267438445
424,0.8538461538461538,0.6370719050144729,0.9100713195596222,0.7735716122870475,0.637860347381162
425,0.8537362637362638,0.6371849765876484,0.909902951797387,0.7735439641925177,0.6377818329637958
426,0.8543406593406593,0.6377357928558702,0.910582956520755,0.7741593746883126,0.6388419687070734
427,0.8539010989010989,0.6359975903600382,0.9103652150361726,0.7731814026981054,0.6379044803278432
428,0.8539010989010989,0.6334575565281243,0.9109770081240114,0.7722172823260679,0.6366378808478645
429,0.8537912087912088,0.6372355552497235,0.9099394390827199,0.7735874971662217,0.6378836549668515
430,0.8533516483516483,0.6341431775093603,0.9101968614874693,0.7721700194984148,0.6359629408775563
431,0.8537362637362638,0.6398149740616568,0.9093000783403321,0.7745575262009945,0.6385715067467279
432,0.8541208791208791,0.6360059720132051,0.9105568501944479,0.7732814111038264,0.6382467460628639
433,0.8530769230769231,0.6335605225357004,0.9100245538771651,0.7717925382064327,0.6354219494050086
434,0.8541208791208791,0.6353089127428505,0.9108352372023801,0.7730720749726153,0.6375047081954273
435,0.8545604395604396,0.6367993483599643,0.9110313338596353,0.7739153411097999,0.6388464603012564
436,0.8521978021978022,0.6347793921973892,0.9086837450695683,0.7717315686334787,0.6345350146585307
437,0.8541208791208791,0.6362569381882529,0.9104399048099854,0.7733484214991192,0.6380128947597129
438,0.8527472527472527,0.632652387922729,0.909879131807089,0.771265759864909,0.6345966321676116
439,0.8531318681318681,0.6351566804812698,0.9096797233773319,0.7724182019293009,0.6360766048189676
440,0.8537912087912087,0.6366647207178349,0.9101732484277123,0.7734189845727736,0.6377975420340396
441,0.8538461538461538,0.6339529227763481,0.9108038840342029,0.7723784034052754,0.6366735129871475
442,0.8547802197802198,0.6380560934851395,0.9110064442075121,0.7745312688463258,0.6399389127387943
443,0.8524725274725274,0.6297700825817778,0.9102675550430872,0.7700188188124325,0.6328409102312464
444,0.8529670329670329,0.6337807667097533,0.9096941449954895,0.7717374558526214,0.6352505090398737
445,0.8548901098901099,0.6386155403669863,0.9108658590016413,0.7747406996843138,0.6400481880472638
446,0.8537362637362638,0.6358048486746805,0.910448348266352,0.7731265984705162,0.637132080122135
447,0.8540659340659341,0.6354341633018002,0.9107277460192669,0.7730809546605335,0.6377893093063944
448,0.8535714285714285,0.6340830892850718,0.9105773923137044,0.7723302407993882,0.6365015512863595
