model_type,test_fraction,num_features,hyperparameter_state,num_iterations,mean_accuracy,feature_val,PubchemFP213_gini/coefs,PubchemFP3_gini/coefs,PubchemFP648_gini/coefs,PubchemFP641_gini/coefs,PubchemFP542_gini/coefs,PubchemFP438_gini/coefs,PubchemFP379_gini/coefs,PubchemFP668_gini/coefs,PubchemFP372_gini/coefs,PubchemFP447_gini/coefs,PubchemFP546_gini/coefs,PubchemFP301_gini/coefs,PubchemFP185_gini/coefs,PubchemFP180_gini/coefs,PubchemFP590_gini/coefs,PubchemFP363_gini/coefs,PubchemFP404_gini/coefs,PubchemFP152_gini/coefs,PubchemFP396_gini/coefs,PubchemFP577_gini/coefs,PubchemFP759_gini/coefs,PubchemFP655_gini/coefs,PubchemFP417_gini/coefs,PubchemFP494_gini/coefs,PubchemFP336_gini/coefs,PubchemFP536_gini/coefs,PubchemFP820_gini/coefs,PubchemFP501_gini/coefs,PubchemFP362_gini/coefs,PubchemFP607_gini/coefs,PubchemFP571_gini/coefs,PubchemFP535_gini/coefs,PubchemFP580_gini/coefs,PubchemFP621_gini/coefs,PubchemFP300_gini/coefs,PubchemFP801_gini/coefs,PubchemFP186_gini/coefs,PubchemFP712_gini/coefs,PubchemFP357_gini/coefs,PubchemFP386_gini/coefs,PubchemFP216_gini/coefs,PubchemFP13_gini/coefs,PubchemFP193_gini/coefs,PubchemFP373_gini/coefs,PubchemFP335_gini/coefs,PubchemFP522_gini/coefs,PubchemFP636_gini/coefs,PubchemFP596_gini/coefs,PubchemFP679_gini/coefs,PubchemFP392_gini/coefs,PubchemFP489_gini/coefs,PubchemFP788_gini/coefs,PubchemFP44_gini/coefs,PubchemFP652_gini/coefs,PubchemFP395_gini/coefs,PubchemFP617_gini/coefs,PubchemFP406_gini/coefs,PubchemFP708_gini/coefs,PubchemFP710_gini/coefs,PubchemFP678_gini/coefs,PubchemFP564_gini/coefs,PubchemFP716_gini/coefs,PubchemFP643_gini/coefs,PubchemFP16_gini/coefs,PubchemFP450_gini/coefs,PubchemFP405_gini/coefs,PubchemFP427_gini/coefs,PubchemFP731_gini/coefs,PubchemFP423_gini/coefs,PubchemFP822_gini/coefs,PubchemFP640_gini/coefs,PubchemFP639_gini/coefs,PubchemFP452_gini/coefs,PubchemFP409_gini/coefs,PubchemFP157_gini/coefs,PubchemFP376_gini/coefs,PubchemFP656_gini/coefs,PubchemFP470_gini/coefs,PubchemFP260_gini/coefs,PubchemFP814_gini/coefs,PubchemFP487_gini/coefs,PubchemFP674_gini/coefs,PubchemFP634_gini/coefs,PubchemFP181_gini/coefs,PubchemFP767_gini/coefs,PubchemFP757_gini/coefs,PubchemFP552_gini/coefs,PubchemFP597_gini/coefs,PubchemFP215_gini/coefs,PubchemFP646_gini/coefs,PubchemFP794_gini/coefs,PubchemFP806_gini/coefs,PubchemFP660_gini/coefs,PubchemFP550_gini/coefs
Logistic Regression,0.1,94,default,100,0.8834065934065934,mean,0.8928233381338146,0.9471892085963924,-1.2091564743550924,-0.7726486353395731,1.428278047252891,1.5181702495550418,-1.086298208268073,-0.5344289034652474,1.2485422156974177,-1.1363109209858018,0.9766280335395038,-0.7382900603940873,-1.0004733787661786,1.0844510447383606,1.0655576902118582,0.867317245003759,0.9786807789380226,1.2317785815433782,1.2666994025713856,-1.0835740056344059,0.6535688813693338,-0.7726486353395731,-0.8370989295766108,1.334688377022373,0.7577534747248555,-0.9482554334756591,-0.80423465046002,-0.48334006379125477,1.0128414999262807,1.0230681150274012,1.0261359034841118,0.8801306647327871,-1.3338733075803313,0.9750533130132779,-0.9563363369174127,-0.5950166733155702,-1.2509853039834267,1.105919047522753,1.2675045125962376,-0.8399980326853291,0.6022880794158493,1.130703175291976,-0.9957876003494249,-0.9312377293392864,-0.9412153880824121,0.8213722396904131,0.9216077246151378,-0.8527661538317166,-0.8000212358857159,1.1399113801831553,0.8796406340504478,-0.7731373934078902,-0.7428699585674043,0.9323789726156134,-0.7382900603940873,-0.7569917215635376,0.881409026532623,0.9545971668713841,-0.9026743325203356,-0.5344289034652474,0.5926519118502549,0.7361094990560144,-0.700423185156971,0.6881042257022127,-0.6746498134934413,-0.6444629972337225,-0.8370989295766108,-0.539034622699348,-0.6445448134475653,0.6535688813693338,-0.5344289034652474,0.847587757823228,-0.6854875632323156,-0.7776577086463119,0.6562504630452201,0.6828718452463356,-0.5977905727260286,0.5926519118502549,-0.6211209030365848,0.7981997495159777,-0.8355209888513437,0.602068839204585,-0.5344289034652474,0.5978131663595434,0.5440980177672714,-0.6118345683931954,0.5926519118502549,0.6100334441136287,0.6022880794158493,-0.5506437615120227,-0.539034622699348,0.5051663421765161,-0.5344289034652474,-0.48334006379125477
